gene_id	gene_name	omims	omim_id
ENSG00000231852	CYP21A2	CYP21A2 (ADRENAL HYPERPLASIA, CONGENITAL, DUE TO 21-HYDROXYLASE DEFICIENCY;;ADRENAL HYPERPLASIA III;;21-@HYDROXYLASE DEFICIENCY;;CYP21 DEFICIENCY;;CONGENITAL ADRENAL HYPERPLASIA 1; CAH1 HYPERANDROGENISM, NONCLASSIC TYPE, DUE TO 21-HYDROXYLASE DEFICIENCY, INCLUDED)	201910
ENSG00000137710	RDX	RDX (DEAFNESS, AUTOSOMAL RECESSIVE 24; DFNB24)	611022
ENSG00000165006	UBAP1	UBAP1 (SPASTIC PARAPLEGIA 80, AUTOSOMAL DOMINANT; SPG80)	618418
ENSG00000048392	RRM2B	RRM2B (ROD-CONE DYSTROPHY, SENSORINEURAL DEAFNESS, AND FANCONI-TYPE RENAL DYSFUNCTION; RCDFRD)	268315
ENSG00000048392	RRM2B	RRM2B (MITOCHONDRIAL DNA DEPLETION SYNDROME 8A (ENCEPHALOMYOPATHIC TYPE WITH RENAL TUBULOPATHY); MTDPS8A;;MITOCHONDRIAL DNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC, WITH RENAL TUBULOPATHY, AUTOSOMAL RECESSIVE MITOCHONDRIAL DNA DEPLETION SYNDROME 8B (MNGIE T /.../INCLUDED; MTDPS8B, INCLUDED;;MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY SYNDROME, RRM2B-RELATED, INCLUDED;;MNGIE, RRM2B-RELATED, INCLUDED)	612075
ENSG00000048392	RRM2B	RRM2B (PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 5; PEOA5;;PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 5)	613077
ENSG00000104889	RNASEH2A	RNASEH2A (AICARDI-GOUTIERES SYNDROME 4; AGS4)	610333
ENSG00000164978	NUDT2	NUDT2 (INTELLECTUAL DEVELOPMENTAL DISORDER WITH OR WITHOUT PERIPHERAL NEUROPATHY; IDDPN)	619844
ENSG00000008283	CYB561	CYB561 (ORTHOSTATIC HYPOTENSION 2; ORTHYP2)	618182
ENSG00000164976	MYORG	MYORG (BASAL GANGLIA CALCIFICATION, IDIOPATHIC, 7, AUTOSOMAL RECESSIVE; IBGC7)	618317
ENSG00000074181	NOTCH3	NOTCH3 (CEREBRAL ARTERIOPATHY, AUTOSOMAL DOMINANT, WITH SUBCORTICAL INFARCTS AND LEUKOENCEPHALOPATHY, TYPE 1; CADASIL1;;CADASIL;;DEMENTIA, HEREDITARY MULTIINFARCT TYPE;;CASIL)	125310
ENSG00000074181	NOTCH3	NOTCH3 (LATERAL MENINGOCELE SYNDROME; LMNS;;LMS;;LEHMAN SYNDROME)	130720
ENSG00000074181	NOTCH3	NOTCH3 (MYOFIBROMATOSIS, INFANTILE, 2; IMF2)	615293
ENSG00000107831	FGF8	FGF8 (HYPOGONADOTROPIC HYPOGONADISM 6 WITH OR WITHOUT ANOSMIA; HH6)	612702
ENSG00000164754	RAD21	RAD21 (MUNGAN SYNDROME; MGS;;VISCERAL NEUROMYOPATHY, FAMILIAL, WITH PSEUDOOBSTRUCTION, MEGADUODENUM, BARRETT ESOPHAGUS, AND CARDIAC ABNORMALITIES;;PSEUDOOBSTRUCTION, CHRONIC IDIOPATHIC INTESTINAL, WITH BARRETT ESOPHAGUS AND CARDIAC ABNORMALITIES)	611376
ENSG00000164754	RAD21	RAD21 (CORNELIA DE LANGE SYNDROME 4 WITH OR WITHOUT MIDLINE BRAIN DEFECTS; CDLS4)	614701
ENSG00000165970	SLC6A5	SLC6A5 (HYPEREKPLEXIA 3; HKPX3)	614618
ENSG00000018625	ATP1A2	ATP1A2 (ALTERNATING HEMIPLEGIA OF CHILDHOOD 1; AHC1)	104290
ENSG00000018625	ATP1A2	ATP1A2 (MIGRAINE, FAMILIAL HEMIPLEGIC, 2; FHM2;;MHP2 MIGRAINE, FAMILIAL BASILAR, INCLUDED)	602481
ENSG00000018625	ATP1A2	ATP1A2 (FETAL AKINESIA, RESPIRATORY INSUFFICIENCY, MICROCEPHALY, POLYMICROGYRIA, AND DYSMORPHIC FACIES; FARIMPD)	619602
ENSG00000018625	ATP1A2	ATP1A2 (DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 98; DEE98)	619605
ENSG00000159640	ACE	ACE (ANGIOTENSIN I-CONVERTING ENZYME; ACE;;ACE1;;DIPEPTIDYL CARBOXYPEPTIDASE 1; DCP1;;KININASE II ANGIOTENSIN I-CONVERTING ENZYME, PLASMA LEVEL OF, INCLUDED;;ANGIOTENSIN I-CONVERTING ENZYME, BENIGN SERUM INCREASE, INCLUDED;;IgA NEPHROPATHY, PROGRESSION T /.../L FAILURE IN, SUSCEPTIBILITY TO, INCLUDED;;ANGIOTENSIN I-CONVERTING ENZYME, TESTICULAR, INCLUDED)	106180
ENSG00000159640	ACE	ACE (RENAL TUBULAR DYSGENESIS; RTD;;PRIMITIVE RENAL TUBULE SYNDROME  RENAL TUBULAR DYSGENESIS WITH CHOANAL ATRESIA AND ATHELIA, INCLUDED)	267430
ENSG00000159640	ACE	ACE (MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 3; MVCD3;;NEPHROPATHY, DIABETIC, SUSCEPTIBILITY TO;;END-STAGE RENAL DISEASE, DIABETIC, SUSCEPTIBILITY TO)	612624
ENSG00000159640	ACE	ACE (HEMORRHAGE, INTRACEREBRAL, SUSCEPTIBILITY TO; ICH;;STROKE, HEMORRHAGIC, SUSCEPTIBILITY TO)	614519
ENSG00000114859	CLCN2	CLCN2 (HYPERALDOSTERONISM, FAMILIAL, TYPE II; HALD2;;FH II)	605635
ENSG00000114859	CLCN2	CLCN2 (EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 11; EIG11 EPILEPSY, JUVENILE MYOCLONIC, SUSCEPTIBILITY TO, 8, INCLUDED; EJM8, INCLUDED;;EPILEPSY, JUVENILE ABSENCE, SUSCEPTIBILITY TO, 2, INCLUDED; EJA2, INCLUDED)	607628
ENSG00000114859	CLCN2	CLCN2 (LEUKOENCEPHALOPATHY WITH ATAXIA; LKPAT)	615651
ENSG00000178209	PLEC	PLEC (EPIDERMOLYSIS BULLOSA SIMPLEX 5A, OGNA TYPE; EBS5A;;EPIDERMOLYSIS BULLOSA SIMPLEX, OGNA TYPE; EBSOG)	131950
ENSG00000178209	PLEC	PLEC (EPIDERMOLYSIS BULLOSA SIMPLEX 5B, WITH MUSCULAR DYSTROPHY; EBS5B;;EPIDERMOLYSIS BULLOSA SIMPLEX WITH MUSCULAR DYSTROPHY; EBSMD;;EPIDERMOLYSIS BULLOSA SIMPLEX AND LIMB-GIRDLE MUSCULAR DYSTROPHY;;MD-EBS; MDEBS)	226670
ENSG00000178209	PLEC	PLEC (EPIDERMOLYSIS BULLOSA, JUNCTIONAL 5B, WITH PYLORIC ATRESIA; JEB5B;;EPIDERMOLYSIS BULLOSA, JUNCTIONAL, WITH PYLORIC ATRESIA;;EPIDERMOLYSIS BULLOSA JUNCTIONALIS WITH PYLORIC ATRESIA;;JUNCTIONAL EPIDERMOLYSIS BULLOSA WITH PYLORIC ATRESIA;;JEB-PA;;EPIDE /.../IS BULLOSA, JUNCTIONAL, WITH PYLORIC ATRESIA AND APLASIA CUTIS CONGENITA;;EB-PA-ACC;;CARMI SYNDROME;;APLASIA CUTIS CONGENITA WITH GASTROINTESTINAL ATRESIA)	226730
ENSG00000178209	PLEC	PLEC (EPIDERMOLYSIS BULLOSA SIMPLEX 5C, WITH PYLORIC ATRESIA; EBS5C;;EPIDERMOLYSIS BULLOSA SIMPLEX WITH PYLORIC ATRESIA; EBSPA)	612138
ENSG00000178209	PLEC	PLEC (MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 17; LGMDR17;;MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2Q; LGMD2Q)	613723
ENSG00000178209	PLEC	PLEC (EPIDERMOLYSIS BULLOSA SIMPLEX 5D, GENERALIZED INTERMEDIATE, AUTOSOMAL RECESSIVE; EBS5D;;EPIDERMOLYSIS BULLOSA SIMPLEX 5D, WITH NAIL DYSTROPHY;;EPIDERMOLYSIS BULLOSA SIMPLEX WITH NAIL DYSTROPHY; EBSND)	616487
ENSG00000164266	SPINK1	SPINK1 (PANCREATITIS, HEREDITARY; PCTT;;HPC;;HP;;PANCREATITIS, CHRONIC PANCREATITIS, CHRONIC, SUSCEPTIBILITY TO, INCLUDED;;PANCREATITIS, CALCIFIC, INCLUDED;;PANCREATITIS, CHRONIC, PROTECTION AGAINST, INCLUDED)	167800
ENSG00000164266	SPINK1	SPINK1 (TROPICAL CALCIFIC PANCREATITIS;;TCP)	608189
ENSG00000156414	TDRD9	TDRD9 (SPERMATOGENIC FAILURE 30; SPGF30)	618110
ENSG00000144476	ACKR3	ACKR3 (OCULOMOTOR-ABDUCENS SYNKINESIS; OCABSN)	619215
ENSG00000258839	MC1R	MC1R (ALBINISM, OCULOCUTANEOUS, TYPE II; OCA2;;OCULOCUTANEOUS ALBINISM, TYPE II;;OCULOCUTANEOUS ALBINISM, TYROSINASE-POSITIVE;;ALBINISM II ALBINISM, BROWN OCULOCUTANEOUS, INCLUDED; BOCA, INCLUDED;;BROWN OCULOCUTANEOUS ALBINISM, INCLUDED)	203200
ENSG00000258839	MC1R	MC1R (SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 2; SHEP2;;RED HAIR COLOR; RHC;;BLOND HAIR/FAIR SKIN;;RHA;;HAIR COLOR 2; HCL2  UV-INDUCED SKIN DAMAGE, SUSCEPTIBILITY TO, INCLUDED)	266300
ENSG00000258839	MC1R	MC1R (INCREASED ANALGESIA FROM KAPPA-OPIOID RECEPTOR AGONIST, FEMALE-SPECIFIC)	613098
ENSG00000258839	MC1R	MC1R (MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 5; CMM5)	613099
ENSG00000141013	GAS8	GAS8 (CILIARY DYSKINESIA, PRIMARY, 33; CILD33;;CILIARY DYSKINESIA, PRIMARY, 33, WITHOUT SITUS INVERSUS)	616726
ENSG00000168393	DTYMK	DTYMK (NEURODEGENERATION, CHILDHOOD-ONSET, WITH PROGRESSIVE MICROCEPHALY; CONPM)	619847
ENSG00000130707	ASS1	ASS1 (CITRULLINEMIA, CLASSIC;;CITRULLINEMIA, TYPE I; CTLN1;;CITRULLINURIA;;ARGININOSUCCINATE SYNTHETASE DEFICIENCY;;ASS DEFICIENCY)	215700
ENSG00000099246	RAB18	RAB18 (WARBURG MICRO SYNDROME 3; WARBM3;;MICRO SYNDROME 3)	614222
ENSG00000090006	LTBP4	LTBP4 (CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IC; ARCL1C;;CUTIS LAXA WITH SEVERE PULMONARY, GASTROINTESTINAL, AND URINARY ABNORMALITIES;;URBAN-RIFKIN-DAVIS SYNDROME; URDS)	613177
ENSG00000122787	AKR1D1	AKR1D1 (BILE ACID SYNTHESIS DEFECT, CONGENITAL, 2; CBAS2;;CHOLESTASIS WITH DELTA(4)-3-OXOSTEROID 5-BETA-REDUCTASE DEFICIENCY)	235555
ENSG00000111877	MCM9	MCM9 (OVARIAN DYSGENESIS 4; ODG4)	616185
ENSG00000136371	MTHFS	MTHFS (NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, EPILEPSY, AND HYPOMYELINATION; NEDMEHM)	618367
ENSG00000148120	AOPEP	AOPEP (DYSTONIA 31; DYT31;;ZECH-BOESCH SYNDROME)	619565
ENSG00000070915	SLC12A3	SLC12A3 (GITELMAN SYNDROME; GTLMNS;;HYPOMAGNESEMIA-HYPOKALEMIA, PRIMARY RENOTUBULAR, WITH HYPOCALCIURIA;;POTASSIUM AND MAGNESIUM DEPLETION)	263800
ENSG00000179520	SLC17A8	SLC17A8 (DEAFNESS, AUTOSOMAL DOMINANT 25; DFNA25)	605583
ENSG00000135297	MTO1	MTO1 (COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 10; COXPD10;;CARDIOMYOPATHY, INFANTILE HYPERTROPHIC MITOCHONDRIAL, AND LACTIC ACIDOSIS)	614702
ENSG00000176340	COX8A	COX8A (MITOCHONDRIAL COMPLEX IV DEFICIENCY, NUCLEAR TYPE 15; MC4DN15)	619059
ENSG00000106617	PRKAG2	PRKAG2 (WOLFF-PARKINSON-WHITE SYNDROME;;WPW SYNDROME PREEXCITATION SYNDROME, INCLUDED;;ACCESSORY ATRIOVENTRICULAR PATHWAYS, INCLUDED)	194200
ENSG00000106617	PRKAG2	PRKAG2 (GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL;;PHOSPHORYLASE KINASE DEFICIENCY OF HEART;;GLYCOGEN STORAGE DISEASE OF HEART)	261740
ENSG00000106617	PRKAG2	PRKAG2 (CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 6; CMH6)	600858
ENSG00000185024	BRF1	BRF1 (CEREBELLOFACIODENTAL SYNDROME; CFDS;;CEREBELLAR-FACIAL-DENTAL SYNDROME)	616202
ENSG00000185482	STAC3	STAC3 (MYOPATHY, CONGENITAL, BAILEY-BLOCH; MYPBB;;NATIVE AMERICAN MYOPATHY; NAM;;MYOPATHY, CONGENITAL, WITH MYOPATHIC FACIES, SCOLIOSIS, AND MALIGNANT HYPERTHERMIA)	255995
ENSG00000118197	DDX59	DDX59 (OROFACIODIGITAL SYNDROME V; OFD5;;OFDS V;;ORAL-FACIAL-DIGITAL SYNDROME, TYPE V;;OROFACIODIGITAL SYNDROME, THURSTON TYPE;;THURSTON SYNDROME;;POLYDACTYLY, POSTAXIAL, WITH MEDIAN CLEFT OF UPPER LIP)	174300
ENSG00000148516	ZEB1	ZEB1 (CORNEAL DYSTROPHY, POSTERIOR POLYMORPHOUS, 3; PPCD3)	609141
ENSG00000148516	ZEB1	ZEB1 (CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 6; FECD6;;CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, LATE-ONSET)	613270
ENSG00000123815	COQ8B	COQ8B (NEPHROTIC SYNDROME, TYPE 9; NPHS9)	615573
ENSG00000082074	FYB1	FYB1 (THROMBOCYTOPENIA 3; THC3;;THROMBOCYTOPENIA, AUTOSOMAL RECESSIVE, 3)	273900
ENSG00000058085	LAMC2	LAMC2 (EPIDERMOLYSIS BULLOSA, JUNCTIONAL 1B, SEVERE; JEB1B;;EPIDERMOLYSIS BULLOSA, JUNCTIONAL, GENERALIZED SEVERE;;EPIDERMOLYSIS BULLOSA, JUNCTIONAL, HERLITZ TYPE;;EPIDERMOLYSIS BULLOSA JUNCTIONALIS, HERLITZ TYPE;;JEB-HERLITZ TYPE;;EPIDERMOLYSIS BULLOSA, J /.../NAL, HERLITZ-PEARSON TYPE;;HERLITZ-PEARSON-TYPE EPIDERMOLYSIS BULLOSA;;EPIDERMOLYSIS BULLOSA LETALIS)	226700
ENSG00000058085	LAMC2	LAMC2 (EPIDERMOLYSIS BULLOSA, JUNCTIONAL 3A, INTERMEDIATE; JEB3A;;EPIDERMOLYSIS BULLOSA, JUNCTIONAL 3A, GENERALIZED INTERMEDIATE;;EPIDERMOLYSIS BULLOSA, JUNCTIONAL 3A, NON-HERLITZ TYPE)	619785
ENSG00000058085	LAMC2	LAMC2 (EPIDERMOLYSIS BULLOSA, JUNCTIONAL 3B, SEVERE; JEB3B;;EPIDERMOLYSIS BULLOSA, JUNCTIONAL 3B, GENERALIZED SEVERE;;EPIDERMOLYSIS BULLOSA, JUNCTIONAL 3B, HERLITZ TYPE)	619786
ENSG00000087237	CETP	CETP (HYPERALPHALIPOPROTEINEMIA 1; HALP1;;CHOLESTEROL ESTER TRANSFER PROTEIN DEFICIENCY;;CETP DEFICIENCY  HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 10, INCLUDED;;HDLCQ10, INCLUDED)	143470
ENSG00000073861	TBX21	TBX21 (ASTHMA, NASAL POLYPS, AND ASPIRIN INTOLERANCE;;ASA TRIAD ASTHMA, ASPIRIN-INDUCED, SUSCEPTIBILITY TO, INCLUDED;;ASTHMA AND NASAL POLYPS, INCLUDED)	208550
ENSG00000073861	TBX21	TBX21 (IMMUNODEFICIENCY 88; IMD88;;IMMUNODEFICIENCY 88, MYCOBACTERIOSIS, AUTOSOMAL RECESSIVE)	619630
ENSG00000090487	SPG21	SPG21 (MAST SYNDROME;;SPASTIC PARAPLEGIA 21, AUTOSOMAL RECESSIVE; SPG21)	248900
ENSG00000130640	TUBGCP2	TUBGCP2 (PACHYGYRIA, MICROCEPHALY, DEVELOPMENTAL DELAY, AND DYSMORPHIC FACIES, WITH OR WITHOUT SEIZURES; PAMDDFS)	618737
ENSG00000135111	TBX3	TBX3 (ULNAR-MAMMARY SYNDROME; UMS;;PALLISTER ULNAR-MAMMARY SYNDROME;;SCHINZEL SYNDROME)	181450
ENSG00000164172	MOCS2	MOCS2 (MOLYBDENUM COFACTOR DEFICIENCY, COMPLEMENTATION GROUP B; MOCODB)	252160
ENSG00000103707	MTFMT	MTFMT (COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 15; COXPD15)	614947
ENSG00000103707	MTFMT	MTFMT (MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 27; MC1DN27)	618248
ENSG00000186198	SLC51B	SLC51B (BILE ACID MALABSORPTION, PRIMARY, 2; PBAM2)	619481
ENSG00000177807	KCNJ10	KCNJ10 (PENDRED SYNDROME; PDS;;DEAFNESS WITH GOITER;;GOITER-DEAFNESS SYNDROME;;THYROID DYSHORMONOGENESIS 2B; TDH2B;;THYROID HORMONOGENESIS, GENETIC DEFECT IN, 2B;;HYPOTHYROIDISM, CONGENITAL, DUE TO DYSHORMONOGENESIS, 2B)	274600
ENSG00000177807	KCNJ10	KCNJ10 (DEAFNESS, AUTOSOMAL RECESSIVE 4, WITH ENLARGED VESTIBULAR AQUEDUCT; DFNB4;;NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 4; NSRD4;;DILATED VESTIBULAR AQUEDUCT; DVA)	600791
ENSG00000177807	KCNJ10	KCNJ10 (SEIZURES, SENSORINEURAL DEAFNESS, ATAXIA, MENTAL RETARDATION, AND ELECTROLYTE IMBALANCE; SESAMES;;SESAME SYNDROME;;EPILEPSY, ATAXIA, SENSORINEURAL DEAFNESS, AND TUBULOPATHY;;EAST SYNDROME)	612780
ENSG00000136367	ZFHX2	ZFHX2 (MARSILI SYNDROME; MARSIS;;INSENSITIVITY TO PAIN, CONGENITAL, AUTOSOMAL DOMINANT;;CONGENITAL ANALGESIA, AUTOSOMAL DOMINANT)	147430
ENSG00000166855	CLPX	CLPX (PROTOPORPHYRIA, ERYTHROPOIETIC, 2; EPP2)	618015
ENSG00000131435	PDLIM4	PDLIM4 (OSTEOPOROSIS;;BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS; BMND;;OSTEOPOROSIS, POSTMENOPAUSAL;;OSTEOPOROSIS, INVOLUTIONAL  FRACTURE, HIP, SUSCEPTIBILITY TO, INCLUDED)	166710
ENSG00000156574	NODAL	NODAL (HETEROTAXY, VISCERAL, 5, AUTOSOMAL; HTX5;;SITUS INVERSUS VISCERUM, FORMERLY; SIV, FORMERLY)	270100
ENSG00000108001	EBF3	EBF3 (HYPOTONIA, ATAXIA, AND DELAYED DEVELOPMENT SYNDROME; HADDS)	617330
ENSG00000015133	CCDC88C	CCDC88C (HYDROCEPHALUS, CONGENITAL, 1; HYC1;;HYDROCEPHALY;;VENTRICULOMEGALY;;HYDROCEPHALUS, NONSYNDROMIC, AUTOSOMAL RECESSIVE 1, FORMERLY)	236600
ENSG00000015133	CCDC88C	CCDC88C (SPINOCEREBELLAR ATAXIA 40; SCA40)	616053
ENSG00000139351	SYCP3	SYCP3 (SPERMATOGENIC FAILURE 4; SPGF4;;AZOOSPERMIA DUE TO PERTURBATIONS OF MEIOSIS;;AZOOSPERMIA WITH MATURATION ARREST;;SPERMATOGENESIS ARREST PREGNANCY LOSS, RECURRENT, 4, INCLUDED; RPRGL4, INCLUDED)	270960
ENSG00000138615	CILP	CILP (INTERVERTEBRAL DISC DISEASE; IDD LUMBAR DISC DISEASE, INCLUDED; LDD, INCLUDED;;LUMBAR DISC HERNIATION, SUSCEPTIBILITY TO, INCLUDED;;LUMBAR DISC DEGENERATION, SUSCEPTIBILITY TO, INCLUDED)	603932
ENSG00000114354	TFG	TFG (NEUROPATHY, HEREDITARY MOTOR AND SENSORY, OKINAWA TYPE; HMSNO;;HEREDITARY MOTOR AND SENSORY NEUROPATHY, PROXIMAL TYPE, FORMERLY; HMSNP, FORMERLY)	604484
ENSG00000114354	TFG	TFG (SPASTIC PARAPLEGIA 57, AUTOSOMAL RECESSIVE; SPG57)	615658
ENSG00000197208	SLC22A4	SLC22A4 (RHEUMATOID ARTHRITIS; RA;;RHEUMATOID ARTHRITIS, SUSCEPTIBILITY TO)	180300
ENSG00000254585	MAGEL2	MAGEL2 (PRADER-WILLI SYNDROME; PWS;;PRADER-LABHART-WILLI SYNDROME PRADER-WILLI SYNDROME CHROMOSOME REGION, INCLUDED; PWCR, INCLUDED;;PRADER-WILLI-LIKE SYNDROME ASSOCIATED WITH CHROMOSOME 6, INCLUDED)	176270
ENSG00000254585	MAGEL2	MAGEL2 (SCHAAF-YANG SYNDROME; SHFYNG;;PRADER-WILLI-LIKE SYNDROME; PWLS;;ARTHROGRYPOSIS, DISTAL, WITH HYPOPITUITARISM, MENTAL RETARDATION, AND FACIAL ANOMALIES;;CHITAYAT-HALL SYNDROME)	615547
ENSG00000182636	NDN	NDN (PRADER-WILLI SYNDROME; PWS;;PRADER-LABHART-WILLI SYNDROME PRADER-WILLI SYNDROME CHROMOSOME REGION, INCLUDED; PWCR, INCLUDED;;PRADER-WILLI-LIKE SYNDROME ASSOCIATED WITH CHROMOSOME 6, INCLUDED)	176270
ENSG00000102931	ARL2BP	ARL2BP (RETINITIS PIGMENTOSA 82 WITH OR WITHOUT SITUS INVERSUS; RP82)	615434
ENSG00000256525	POLG2	POLG2 (PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 4; PEOA4;;PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 4)	610131
ENSG00000256525	POLG2	POLG2 (MITOCHONDRIAL DNA DEPLETION SYNDROME 16 (HEPATIC TYPE); MTDPS16)	618528
ENSG00000256525	POLG2	POLG2 (MITOCHONDRIAL DNA DEPLETION SYNDROME 16B (NEUROOPHTHALMIC TYPE); MTDPS16B)	619425
ENSG00000072682	P4HA2	P4HA2 (MYOPIA 25, AUTOSOMAL DOMINANT; MYP25)	617238
ENSG00000137807	KIF23	KIF23 (ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE IIIa; CDAN3A;;DYSERYTHROPOIETIC ANEMIA, CONGENITAL, TYPE IIIA;;CDA, TYPE IIIA;;ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE III; CDAN3;;CDA, TYPE III;;ANEMIA WITH MULTINUCLEATED ERYTHROBLASTS;;ERYTHRORETICULO /.../EREDITARY BENIGN)	105600
ENSG00000015285	WAS	WAS (NEUTROPENIA, SEVERE CONGENITAL, X-LINKED; SCNX;;XLN)	300299
ENSG00000015285	WAS	WAS (WISKOTT-ALDRICH SYNDROME; WAS;;WISKOTT-ALDRICH SYNDROME 1; WAS1;;ALDRICH SYNDROME;;ECZEMA-THROMBOCYTOPENIA-IMMUNODEFICIENCY SYNDROME;;IMMUNODEFICIENCY 2; IMD2)	301000
ENSG00000015285	WAS	WAS (THROMBOCYTOPENIA 1; THC1;;THC;;THROMBOCYTOPENIA, X-LINKED; XLT;;THROMBOCYTOPENIA, X-LINKED, 1 THROMBOCYTOPENIA, X-LINKED, INTERMITTENT, INCLUDED)	313900
ENSG00000124588	NQO2	NQO2 (BREAST CANCER;;BREAST CANCER, FAMILIAL BREAST CANCER, FAMILIAL MALE, INCLUDED)	114480
ENSG00000172331	BPGM	BPGM (ERYTHROCYTOSIS, FAMILIAL, 8; ECYT8;;BISPHOSPHOGLYCERATE MUTASE DEFICIENCY;;BISPHOSPHOGLYCEROMUTASE DEFICIENCY;;BPGM DEFICIENCY;;DIPHOSPHOGLYCERATE MUTASE DEFICIENCY OF ERYTHROCYTE;;DPGM DEFICIENCY)	222800
ENSG00000165462	PHOX2A	PHOX2A (FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 2; CFEOM2;;FEOM2 LOCUS;;FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, AUTOSOMAL RECESSIVE)	602078
ENSG00000006530	AGK	AGK (SENGERS SYNDROME;;MITOCHONDRIAL DNA DEPLETION SYNDROME 10 (CARDIOMYOPATHIC TYPE); MTDPS10;;CARDIOMYOPATHY AND CATARACT)	212350
ENSG00000006530	AGK	AGK (CATARACT 38; CTRCT38;;CATARACT, AUTOSOMAL RECESSIVE CONGENITAL 5; CATC5)	614691
ENSG00000118231	CRYGD	CRYGD (CATARACT 4, MULTIPLE TYPES; CTRCT4;;CATARACT 4, MULTIPLE TYPES, WITH OR WITHOUT MICROCORNEA;;CATARACT, CRYSTALLINE ACULEIFORM; CACA;;CATARACT, CONGENITAL, CERULEAN TYPE, 3; CCA3;;CATARACT, NONNUCLEAR POLYMORPHIC CONGENITAL; PCC;;CATARACT, PUNCTATE,  /.../SSIVE JUVENILE-ONSET)	115700
ENSG00000140939	NOL3	NOL3 (MYOCLONUS, FAMILIAL, 1; MYOCL1;;MYOCLONUS, FAMILIAL CORTICAL; FCM)	614937
ENSG00000091010	POU4F3	POU4F3 (DEAFNESS, AUTOSOMAL DOMINANT 15; DFNA15)	602459
ENSG00000110628	SLC22A18	SLC22A18 (BREAST CANCER;;BREAST CANCER, FAMILIAL BREAST CANCER, FAMILIAL MALE, INCLUDED)	114480
ENSG00000110628	SLC22A18	SLC22A18 (LUNG CANCER ALVEOLAR CELL CARCINOMA, INCLUDED;;ADENOCARCINOMA OF LUNG, INCLUDED;;NONSMALL CELL LUNG CANCER, INCLUDED;;LUNG CANCER, PROTECTION AGAINST, INCLUDED)	211980
ENSG00000110628	SLC22A18	SLC22A18 (RHABDOMYOSARCOMA, EMBRYONAL, 1; RMSE1;;RHABDOMYOSARCOMA 1; RMS1;;RHABDOMYOSARCOMA CHROMOSOMAL REGION; RMSCR)	268210
ENSG00000165731	RET	RET (HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1; HSCR1;;HIRSCHSPRUNG DISEASE; HSCR;;AGANGLIONIC MEGACOLON;;MEGACOLON, AGANGLIONIC; MGC HIRSCHSPRUNG DISEASE, PROTECTION AGAINST, INCLUDED)	142623
ENSG00000165731	RET	RET (THYROID CARCINOMA, FAMILIAL MEDULLARY; MTC;;FMTC;;MTC1)	155240
ENSG00000165731	RET	RET (MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIB; MEN2B;;MEN IIB;;NEUROMATA, MUCOSAL, WITH ENDOCRINE TUMORS;;WAGENMANN-FROBOESE SYNDROME;;MULTIPLE ENDOCRINE NEOPLASIA, TYPE III, FORMERLY; MEN3, FORMERLY MUCOSAL NEUROMA SYNDROME, INCLUDED)	162300
ENSG00000165731	RET	RET (PHEOCHROMOCYTOMA;;PHEOCHROMOCYTOMA, SUSCEPTIBILITY TO)	171300
